*****************************************************,,,,,,,,,,,,,,,,,,,,,
    PFE HIF0 IRQ Worker PID: 4109 TID: 10;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    PFE HIF1 IRQ Worker PID: 4109 TID: 13;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    PFE HIF2 IRQ Worker PID: 4109 TID: 16;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    PFE sysfs resmgr PID: 4109 TID: 8;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    rtable worker PID: 4109 TID: 5;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    STACK_CONTEXT PID: 4109 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    TS DB worker PID: 4109 TID: 11;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    TS DB worker PID: 4109 TID: 14;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    TS DB worker PID: 4109 TID: 17;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
ksh PID: 507968,,,,,,,,,,,,,,,,,,,,,
    ksh PID: 507968 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
LogFlushDaemon PID: 299032,,,,,,,,,,,,,,,,,,,,,
    LogFlushDaemon PID: 299032 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
mqueue PID: 274452,,,,,,,,,,,,,,,,,,,,,
    mqueue PID: 274452 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
pci-server PID: 11,,,,,,,,,,,,,,,,,,,,,
    pci-server PID: 11 TID: 1;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    pci-server PID: 11 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    pci-server PID: 11 TID: 3;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
pipe PID: 3,,,,,,,,,,,,,,,,,,,,,
    pipe PID: 3 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
    pipe PID: 3 TID: 2;12288;12288;12288;2,,,,,,,,,,,,,,,,,,,,,
    pipe PID: 3 TID: 3;12288;12288;12288;2,,,,,,,,,,,,,,,,,,,,,
    pipe PID: 3 TID: 4;12288;12288;12288;2,,,,,,,,,,,,,,,,,,,,,
    pipe PID: 3 TID: 5;12288;12288;12288;2,,,,,,,,,,,,,,,,,,,,,
PLTTimeProvider PID: 311324,,,,,,,,,,,,,,,,,,,,,
    PLTTimeProvider PID: 311324 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
    PLTTimeProvider PID: 311324 TID: 2;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
procnto-smp-instr-safety PID: 1,,,,,,,,,,,,,,,,,,,,,
    fault_pulse_handler PID: 1 TID: 9;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    GET PID: 1 TID: 7;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    pageout PID: 1 TID: 6;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 1;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 10;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 11;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 12;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 13;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 14;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 15;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 17;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 18;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 19;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 20;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    procnto-smp-instr-safety PID: 1 TID: 23;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
    PUT PID: 1 TID: 8;0;0;0;2,,,,,,,,,,,,,,,,,,,,,
qconn PID: 143375,,,,,,,,,,,,,,,,,,,,,
    qconn PID: 143375 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
    qconn PID: 143375 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
resmgr_process PID: 6,,,,,,,,,,,,,,,,,,,,,
    process_activity PID: 6 TID: 2;16384;16384;16384;2,,,,,,,,,,,,,,,,,,,,,
    resmgr_process PID: 6 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
s32-hse-rnd PID: 4108,,,,,,,,,,,,,,,,,,,,,
    pulse PID: 4108 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    s32-hse-rnd PID: 4108 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
Scheduler PID: 311327,,,,,,,,,,,,,,,,,,,,,
    Scheduler PID: 311327 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
Scheduler PID: 323613,,,,,,,,,,,,,,,,,,,,,
    Scheduler PID: 323613 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
Scheduler PID: 323614,,,,,,,,,,,,,,,,,,,,,
    Scheduler PID: 323614 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
Scheduler PID: 323616,,,,,,,,,,,,,,,,,,,,,
    Scheduler PID: 323616 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
Scheduler PID: 323617,,,,,,,,,,,,,,,,,,,,,
    Scheduler PID: 323617 TID: 1;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
sh PID: 536649,,,,,,,,,,,,,,,,,,,,,
    sh PID: 536649 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
ShmMDaemon PID: 282647,,,,,,,,,,,,,,,,,,,,,
    ShmMDaemon PID: 282647 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
Signal Thread PID: 4104,,,,,,,,,,,,,,,,,,,,,
    Resmgr Thread PID: 4104 TID: 3;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    Seed Save Thread PID: 4104 TID: 4;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    Signal Thread PID: 4104 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
    Timer Thread PID: 4104 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
slm-monitor PID: 5,,,,,,,,,,,,,,,,,,,,,
    slm-monitor PID: 5 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
slogger2 PID: 4,,,,,,,,,,,,,,,,,,,,,
    slogger2 PID: 4 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
someipd_posix PID: 282646,,,,,,,,,,,,,,,,,,,,,
    someipd_posix PID: 282646 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
    vLogApiReactor PID: 282646 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    vOSASigHandler PID: 282646 TID: 3;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    vSomeipdReactor PID: 282646 TID: 4;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
sshd PID: 499752,,,,,,,,,,,,,,,,,,,,,
    sshd PID: 499752 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
sshd PID: 528458,,,,,,,,,,,,,,,,,,,,,
    sshd PID: 528458 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
sshd PID: 495687,,,,,,,,,,,,,,,,,,,,,
    sshd PID: 495687 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
SsoaManMgr PID: 217104,,,,,,,,,,,,,,,,,,,,,
    SsoaManMgr PID: 217104 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
    SsoaManMgr PID: 217104 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    SsoaManMgr PID: 217104 TID: 3;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
t1_posix_tracer PID: 311323,,,,,,,,,,,,,,,,,,,,,
    T1_AppHandler PID: 311323 TID: 2;524288;524288;524288;3,,,,,,,,,,,,,,,,,,,,,
    T1_DataCollect PID: 311323 TID: 5;524288;524288;524288;3,,,,,,,,,,,,,,,,,,,,,
    t1_posix_tracer PID: 311323 TID: 1;524288;524288;524288;3,,,,,,,,,,,,,,,,,,,,,
    T1_RPC PID: 311323 TID: 6;524288;524288;524288;3,,,,,,,,,,,,,,,,,,,,,
    T1_Tracer PID: 311323 TID: 4;524288;524288;524288;3,,,,,,,,,,,,,,,,,,,,,
    T1_UdpListener PID: 311323 TID: 3;524288;524288;524288;3,,,,,,,,,,,,,,,,,,,,,
TBEDaemon PID: 307225,,,,,,,,,,,,,,,,,,,,,
    TBEDaemon PID: 307225 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
TimeProvider PID: 307226,,,,,,,,,,,,,,,,,,,,,
    TimeProvider PID: 307226 TID: 1;262144;262144;262144;3,,,,,,,,,,,,,,,,,,,,,
vCryDaemon PID: 274451,,,,,,,,,,,,,,,,,,,,,
    vCryDaemon PID: 274451 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
    vCryDaemon PID: 274451 TID: 4;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    vLogApiReactor PID: 274451 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    vOSASigHandler PID: 274451 TID: 3;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
worker PID: 7,,,,,,,,,,,,,,,,,,,,,
    events PID: 7 TID: 3;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    receiver PID: 7 TID: 2;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    worker PID: 7 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
    worker PID: 7 TID: 4;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    worker PID: 7 TID: 5;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    worker PID: 7 TID: 6;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
XCP_Daemon PID: 311317,,,,,,,,,,,,,,,,,,,,,
    XCP_Daemon PID: 311317 TID: 1;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
xpt_signal_handler PID: 9,,,,,,,,,,,,,,,,,,,,,
    async_io PID: 9 TID: 5;20480;20480;20480;2,,,,,,,,,,,,,,,,,,,,,
    fsnotify_thread PID: 9 TID: 6;262144;262144;262144;2,,,,,,,,,,,,,,,,,,,,,
    fsys_resmgr PID: 9 TID: 7;20480;20480;20480;2,,,,,,,,,,,,,,,,,,,,,
    fsys_resmgr PID: 9 TID: 8;20480;20480;20480;2,,,,,,,,,,,,,,,,,,,,,
    fsys_resmgr PID: 9 TID: 10;20480;20480;20480;2,,,,,,,,,,,,,,,,,,,,,
    fsys_resmgr PID: 9 TID: 11;20480;20480;20480;2,,,,,,,,,,,,,,,,,,,,,
    fsys_resmgr PID: 9 TID: 13;20480;20480;20480;2,,,,,,,,,,,,,,,,,,,,,
    fsys_resmgr PID: 9 TID: 14;20480;20480;20480;2,,,,,,,,,,,,,,,,,,,,,
    sdio_cd_thread PID: 9 TID: 2;32768;32768;32768;2,,,,,,,,,,,,,,,,,,,,,
    sdio_hc_thread PID: 9 TID: 3;32768;32768;32768;2,,,,,,,,,,,,,,,,,,,,,
    sdmmc_driver_thread PID: 9 TID: 4;16384;16384;16384;2,,,,,,,,,,,,,,,,,,,,,
    xpt_signal_handler PID: 9 TID: 1;524288;524288;524288;2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
HardIRQs;BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 0] [Min] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 0] [Max] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 0] [Avg] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 0] [Sample Count];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 1] [Min] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 1] [Max] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 1] [Avg] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 1] [Sample Count];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 2] [Min] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 2] [Max] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 2] [Avg] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 2] [Sample Count];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 3] [Min] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 3] [Max] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 3] [Avg] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 3] [Sample Count];CET (Core Execution Time) [Min] [ns];CET (Core Execution Time) [Max] [ns];CET (Core Execution Time) [Avg] [ns];CET (Core Execution Time) [Sample Count];GET (Gross Execution Time) [Min] [ns];GET (Gross Execution Time) [Max] [ns];GET (Gross Execution Time) [Avg] [ns];GET (Gross Execution Time) [Sample Count];SL (Scheduling Latency) [Min] [ns];SL (Scheduling Latency) [Max] [ns];SL (Scheduling Latency) [Avg] [ns];SL (Scheduling Latency) [Sample Count],,,,,,,,,,,,,,,,,,,,,
Unknown Interrupt (27) ID:27;1,103;1,42;1,"198;315;0;0;0;315;0;0;0;315;0;0;0;315;3600;31200;11990;15765;3600;31200;11990;15765;""n/a"";""n/a"";""n/a"";""n/a""",,,,,,,,,,,,,,,,,,
Unknown Interrupt (30) ID:30;0,211;0,335;0,265;315;0,221;0,328;0,266;315;0,548;0,679;0,616;315;0,058;0,147;0,"097;315;1200;13600;4068;48269;1200;13600;4068;48269;""n/a"";""n/a"";""n/a"";""n/a""",,,,,,,,,
Unknown Interrupt (115) ID:115;1,844;2,187;1,"967;315;0;0;0;315;0;0;0;315;0;0;0;315;1200;10400;2670;116190;1200;10400;2670;116190;""n/a"";""n/a"";""n/a"";""n/a""",,,,,,,,,,,,,,,,,,
Unknown Interrupt (224) ID:224;0,14;0,282;0,"193;315;0;0;0;315;0;0;0;315;0;0;0;315;1400;9400;3373;9015;1400;9400;3373;9015;""n/a"";""n/a"";""n/a"";""n/a""",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
SoftIRQs;BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 0] [Min] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 0] [Max] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 0] [Avg] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 0] [Sample Count];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 1] [Min] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 1] [Max] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 1] [Avg] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 1] [Sample Count];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 2] [Min] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 2] [Max] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 2] [Avg] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 2] [Sample Count];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 3] [Min] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 3] [Max] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 3] [Avg] [%];BSF_CPU_PER_CPU (BSF CPU Load per CPU) [CPU: 3] [Sample Count];CET (Core Execution Time) [Min] [ns];CET (Core Execution Time) [Max] [ns];CET (Core Execution Time) [Avg] [ns];CET (Core Execution Time) [Sample Count];GET (Gross Execution Time) [Min] [ns];GET (Gross Execution Time) [Max] [ns];GET (Gross Execution Time) [Avg] [ns];GET (Gross Execution Time) [Sample Count];SL (Scheduling Latency) [Min] [ns];SL (Scheduling Latency) [Max] [ns];SL (Scheduling Latency) [Avg] [ns];SL (Scheduling Latency) [Sample Count],,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stopwatches;CET (Core Execution Time) [Min] [ns];CET (Core Execution Time) [Max] [ns];CET (Core Execution Time) [Avg] [ns];CET (Core Execution Time) [Sample Count];GET (Gross Execution Time) [Min] [ns];GET (Gross Execution Time) [Max] [ns];GET (Gross Execution Time) [Avg] [ns];GET (Gross Execution Time) [Sample Count],,,,,,,,,,,,,,,,,,,,,
apcom_RComQM_TX_0 ID:0;65200;495000;160124;1577;65200;9917800;1057036;1577,,,,,,,,,,,,,,,,,,,,,
apcom_ProcessTx ID:1;34800;106400;53704;1577;34800;106400;53704;1577,,,,,,,,,,,,,,,,,,,,,
SUH_ComStack_MainFunctionTx ID:2;20400;420000;90690;1577;20400;9832000;981873;1577,,,,,,,,,,,,,,,,,,,,,
apcom_RComQM_RX_0 ID:3;769800;7074400;2904923;1774;1749400;14917200;5367947;1774,,,,,,,,,,,,,,,,,,,,,
apcom_ProcessRx ID:4;295000;1340400;779404;1774;295000;2315600;1024379;1774,,,,,,,,,,,,,,,,,,,,,
SUH_ComStack_MainFunctionRx ID:5;11200;166000;21466;1774;11200;1159600;51429;1774,,,,,,,,,,,,,,,,,,,,,
SUH_ComStack_MainFunction ID:6;421400;5550200;2081922;1774;1404800;12676800;4266442;1774,,,,,,,,,,,,,,,,,,,,,
ACA_EVENT_RCV_FACTORYRESETCONTROLLER ID:7;11600;46800;18512;789;11600;47800;18675;789,,,,,,,,,,,,,,,,,,,,,
ACA_EVENT_RCV_LONGRANGERADARMEASUREMENT ID:8;12600;49800;19340;789;12600;49800;19423;789,,,,,,,,,,,,,,,,,,,,,
ACA_EVENT_RCV_LONGRANGERADARSENSORSTATUS ID:9;7000;33600;11900;789;7000;34200;12080;789,,,,,,,,,,,,,,,,,,,,,
ACA_EVENT_RCV_MONOCULARSCENERECONSTRUCTION ID:10;7200;36400;12424;789;7200;41200;12573;789,,,,,,,,,,,,,,,,,,,,,
ACA_EVENT_RCV_OBJECTDETECTION ID:11;6200;58600;10921;789;6200;58600;11020;789,,,,,,,,,,,,,,,,,,,,,
ACA_EVENT_RCV_PEDESTRIANDETECTION ID:12;5600;38600;10362;789;5600;42800;10492;789,,,,,,,,,,,,,,,,,,,,,
ACA_EVENT_RCV_UNITMASTER ID:13;5200;33200;9385;789;5200;35400;9463;789,,,,,,,,,,,,,,,,,,,,,
ACA_METHOD_RESP_FACTORYRESETCONTROLLER ID:14;4600;49200;9056;789;4600;69000;9297;789,,,,,,,,,,,,,,,,,,,,,
ACA_METHOD_RESP_TRIGGERNOTIFICATION ID:15;17600;57800;24428;789;17600;74600;25357;789,,,,,,,,,,,,,,,,,,,,,
ACA_METHOD_RESP_UNITMASTER ID:16;3400;52800;7560;789;3400;56000;8068;789,,,,,,,,,,,,,,,,,,,,,
ACA_METHOD_REQU_FACTORYRESETCONTROLLER ID:17;3800;106400;10807;789;3800;109200;11429;789,,,,,,,,,,,,,,,,,,,,,
ACA_METHOD_REQU_TRIGGERNOTIFICATION ID:18;8000;102400;15053;789;8000;147200;15939;789,,,,,,,,,,,,,,,,,,,,,
ACA_METHOD_REQU_UNITMASTER ID:19;2200;70800;7542;789;2200;98400;7948;789,,,,,,,,,,,,,,,,,,,,,
ACA_HMI ID:20;13400;72800;20294;1578;13400;75600;21575;1578,,,,,,,,,,,,,,,,,,,,,
ACA_ADASFUSEDGEOMETRIES ID:21;2400;47600;6264;789;2400;69000;6807;789,,,,,,,,,,,,,,,,,,,,,
ACA_ADASFUSEDOBJECTS ID:22;2000;37800;6741;789;2000;54800;7293;789,,,,,,,,,,,,,,,,,,,,,
AMP_EVENT_RCV_POSITIONING ID:23;13200;59400;20107;789;13200;65600;20487;789,,,,,,,,,,,,,,,,,,,,,
AMP_METHOD_RESP_POSITIONING ID:24;10600;61400;18234;789;10600;84600;21285;789,,,,,,,,,,,,,,,,,,,,,
AMP_METHOD_REQU_POSITIONING ID:25;5000;50400;11438;789;5000;50400;11772;789,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_EVENT_RCV_NANORADARMEASUREMENTSEVENTS1 ID:26;12400;54600;19071;1578;12400;56600;19269;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_EVENT_RCV_NANORADARMEASUREMENTSEVENTS2 ID:27;4000;35800;7652;1578;4000;35800;7729;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_EVENT_RCV_NANORADARMEASUREMENTSEVENTS3 ID:28;4000;43200;7864;1578;4000;47200;7998;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_EVENT_RCV_NANORADARMEASUREMENTSEVENTS4 ID:29;4200;50400;9032;1578;4200;53800;9246;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_EVENT_RCV_PERSONALIZATION ID:30;10200;52600;18681;1578;10200;59400;19188;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_EVENT_RCV_POSITIONING ID:31;9400;75600;17582;1578;9400;89200;18277;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_METHOD_RESP_PERSONALIZATION ID:32;3000;62600;9486;1578;3000;78400;9986;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_METHOD_RESP_POSITIONING ID:33;10800;56000;18042;1578;10800;69200;19531;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_METHOD_RESP_TRIGGERNOTIFICATION ID:34;17800;74200;26012;1578;17800;86000;28202;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_PARKINGSYSTEM ID:35;11200;49800;18617;1578;11200;66600;19287;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_PARKINGSYSTEMHIGH ID:36;8200;41200;13913;1578;8200;50200;14238;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_PERSONALIZATION ID:37;6200;42200;11540;1578;6200;59600;11813;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_VIDEOPARKINGSYSTEM ID:38;6000;56000;11365;1578;6000;1472000;12509;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_METHOD_REQU_PERSONALIZATION ID:39;2600;48000;7571;1578;2600;1632000;8672;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_METHOD_REQU_POSITIONING ID:40;5200;59800;11046;1578;5200;1650400;15039;1578,,,,,,,,,,,,,,,,,,,,,
FPMHANDLER_METHOD_REQU_TRIGGERNOTIFICATION ID:41;8000;57200;14204;1578;8000;1639200;21074;1578,,,,,,,,,,,,,,,,,,,,,
GWSMARTPHONE_EVENT_RCV_CARTOPHONE ID:42;13400;53200;21284;1578;13400;58000;21736;1578,,,,,,,,,,,,,,,,,,,,,
GWSMARTPHONE_CARTOPHONE ID:43;6000;116200;14636;1578;6000;1090800;53975;1578,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_EVENT_RCV_SOMEIPTESTABILITYCLIENTRELIABLE ID:44;8000;46400;13563;790;8000;46400;13563;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_METHOD_RCV_SOMEIPTESTABILITYRNR ID:45;37600;91400;48315;790;37600;91400;48315;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_EVENT_RCV_SOMEIPTESTABILITYSEGMCLIENT ID:46;4800;73600;11888;790;4800;241600;12164;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_METHOD_RCV_SOMEIPTESTABILITYSEGMRNR ID:47;8600;62800;15910;790;8600;547400;20485;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_EVENT_RCV_SOMEIPTESTABILITYMCCLIENT ID:48;4600;62000;11186;790;4600;414200;19582;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_EVENT_RCV_SOMEIPTESTABILITYSEGMMCCLIENT ID:49;4400;69600;11428;790;4400;541000;39203;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_METHOD_RESP_SOMEIPTESTABILITYCLIENTRELIABLE ID:50;9400;88000;19402;790;9400;571000;58701;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_METHOD_RESP_SOMEIPTESTABILITYSEGMCLIENT ID:51;2200;68600;7497;790;2200;514200;25108;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_SOMEIPTESTABILITYE ID:53;5400;60600;9955;790;5400;300600;18588;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_SOMEIPTESTABILITYSEGMCLIENTRNR ID:54;2400;57600;5658;790;2400;296400;12403;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_SOMEIPTESTABILITYSEGME ID:55;2200;87800;5583;790;2200;348400;10992;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_SOMEIPTESTABILITYCLIENTRELIABLE ID:56;9200;65200;16677;790;9200;333600;35735;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_METHOD_REQU_SOMEIPTESTABILITYCLIENTRELIABLE ID:57;5200;76800;9962;790;5200;295600;19138;790,,,,,,,,,,,,,,,,,,,,,
INFRASTRUCTURE_PH00_METHOD_REQU_SOMEIPTESTABILITYSEGMCLIENT ID:58;1800;59800;4904;790;1800;271800;7295;790,,,,,,,,,,,,,,,,,,,,,
ROADGRAPHHD_EVENT_RCV_ELECTRONICHORIZON ID:59;12400;37200;16948;394;12400;37200;16948;394,,,,,,,,,,,,,,,,,,,,,
ROADGRAPHHD_EVENT_RCV_GNSS ID:60;14000;47200;18154;394;14000;47200;18154;394,,,,,,,,,,,,,,,,,,,,,
ROADGRAPHHD_EVENT_RCV_LONGRANGERADARMEASUREMENTS ID:61;7400;39000;11656;394;7400;39000;11656;394,,,,,,,,,,,,,,,,,,,,,
ROADGRAPHHD_EVENT_RCV_LONGRANGERADARSENSORSTATUS ID:62;5800;45400;9934;394;5800;45400;9934;394,,,,,,,,,,,,,,,,,,,,,
ROADGRAPHHD_EVENT_RCV_MONOCULARSCENERECONSTRUCTION ID:63;8000;42200;13131;394;8000;42200;13131;394,,,,,,,,,,,,,,,,,,,,,
ROADGRAPHHD_EVENT_RCV_OBJECTDETECTION ID:64;6600;41200;11660;394;6600;41200;11660;394,,,,,,,,,,,,,,,,,,,,,
